bidder_id,trade_count,most_used_device,device_counts,most_used_country,country_counts,average_times,most_merchandise,merchandise_counts,most_used_ip,ip_counts,most_used_url,url_counts
175a06fdcf622c9455d0a77990b9302dj23ke,748,phone3,98,in,554.0,1.3041476032593629,mobile,748,122.48.237.7,8,vasstdc27m7nks3,85
177b031b4a77f28ff167b427ca967b52jetgo,1,phone20,1,kw,1.0,0.2214347140375869,mobile,1,246.174.30.227,1,sngkq1bh79dgpm8,1
179a23cad40c51dd7804069bf769d11e1ftk9,10312,phone4,1733,in,3916.0,-0.5238679695518031,sporting goods,10312,216.197.201.221,640,vasstdc27m7nks3,4513
17a321c4a0d925ca80507effa52330ac5n5r7,2244,phone28,130,uk,315.0,-0.4950542150821882,jewelry,2244,117.22.153.104,59,vasstdc27m7nks3,651
17b41c48d6f53585c7bf3b65977eada0yxs8n,67,phone181,5,in,33.0,1.3365254417062873,sporting goods,67,201.109.210.14,5,wu7n3gocgg90tc8,30
17c59325ec223c94dcb301a7451c39871vxq3,3,phone55,2,us,3.0,-0.7071931086918933,jewelry,3,163.99.155.198,2,vasstdc27m7nks3,2
17c87408ee1009887112745797caeb7fwvqfc,36,phone101,3,tr,20.0,-1.1131430131353435,mobile,36,15.220.160.145,2,vasstdc27m7nks3,7
17dbe14676cd3a3cb8a7edb438622f7fv2scv,36,phone931,7,id,28.0,-0.5242352022230865,sporting goods,36,31.170.58.67,7,vasstdc27m7nks3,12
17e4d6d9a1f8ec00cec1d4fe79b059bd51476,2,phone55,2,de,1.0,1.2560066342228127,books and music,2,72.96.167.116,1,njpt08ala998yhi,2
17eeec8676ad56bfead1a9406277f41cnev3n,5677,phone3,664,in,4169.0,-0.46179006419811675,mobile,5677,5.146.235.202,101,70hgiv64rk1x3vc,796
18076726ec814a6f56da2cb9ea89d105j8vpm,12,phone4,3,id,5.0,-0.686739358243314,sporting goods,12,192.42.227.110,2,vasstdc27m7nks3,6
183c4e44d09bc4ab990b957e765af311vlup7,72,phone3,9,in,45.0,-0.3755177419630759,jewelry,72,206.138.230.251,4,7r4m5ic6d1ox1ku,60
1870650d20a97db60ce4133bb9352b69h9phj,110,phone4,9,in,25.0,1.3291747783621148,sporting goods,110,213.225.77.188,6,6vz7pb3rhw4clk8,35
1880a778c9dd0cb15ca1f052308a8e04g7e35,3,phone219,2,my,2.0,1.3966330003248357,sporting goods,3,248.121.26.197,2,vasstdc27m7nks3,3
1899fd76b484b9275854787a6b003b8a93js0,424,phone4,68,in,128.0,-0.3114073349191751,mobile,424,57.101.190.69,16,vasstdc27m7nks3,185
18b5e850a1c10e681cb5fae0704a699018x6f,1,phone169,1,sa,1.0,1.2000636529386468,mobile,1,110.180.241.183,1,3tybhhksuzd4ops,1
18bc9dbbed75b55f35ec4be1351b7aa86an68,985,phone63,17,br,161.0,1.3279591345353265,mobile,985,12.83.88.72,2,jj3d7uw216akmnb,30
18e751726fd7c407c41cb18c20da2c4er5z1r,5,phone159,1,id,2.0,-0.39517978888072913,mobile,5,216.197.201.221,2,vasstdc27m7nks3,3
18eb8d55c84019b9196c5ca7e072b287bv68e,27,phone358,6,id,7.0,-0.6067690335010157,mobile,27,222.218.246.198,3,vasstdc27m7nks3,6
19033960ac23dffe078a1217788bc720jvjbz,5,phone65,5,cn,5.0,-1.1208541928433626,sporting goods,5,103.236.40.120,1,vasstdc27m7nks3,5
19353c42feb91a216885fe012efdfb11s2iu8,7,phone159,2,in,7.0,1.242636811908769,jewelry,7,213.225.77.188,2,vasstdc27m7nks3,3
197e90906939267ace2422e78e8e83889znqp,236413,phone2,21487,tr,27018.0,-0.3740509514619256,home goods,236413,37.95.134.218,2990,vasstdc27m7nks3,180493
19815d9bcdc74c3ddfb9ff210c1739f3tup3i,22,phone46,6,ar,12.0,1.3195231097551787,home goods,22,120.212.122.190,1,vasstdc27m7nks3,22
1982c4b164171180d480166feae881ecmxsgl,6,phone22,3,my,6.0,-0.4992879075913233,mobile,6,141.13.102.15,1,0bmu7auvqsvifh1,4
19b39b852ed4abf1ba5b095829e25b946aed1,337,phone46,337,au,337.0,1.4486887429193545,sporting goods,337,8.116.0.253,337,oqcxo0rlko9il4h,59
1a05035da8ea9dead1030ccc993b5284n1on8,1,phone63,1,jo,1.0,-0.00464420009828119,mobile,1,221.138.197.54,1,vasstdc27m7nks3,1
1a09feff347553a2577983d7c742e3d6l2hfo,43,phone46,39,au,30.0,1.444820580782584,home goods,43,109.135.34.14,30,nezune0x72g30p5,22
1a5d7993b43386f64fcf4b84e7b183a6ref21,69,phone65,35,id,39.0,-0.13170737741324004,mobile,69,37.95.134.218,12,yrkqkuu194rci1w,12
1a764d01d19a1408382ccace87e61c9fndlo9,1,phone68,1,in,1.0,1.247439033801163,sporting goods,1,14.179.250.176,1,a6zkf9yw4xeagry,1
1a9765ed302d0f91b512c23112066e41s755q,1,phone17,1,in,1.0,1.3730237448494578,mobile,1,247.79.190.117,1,oe0gzvaiy1frepw,1
1aa485901ede7baf78ea116e297e9d7f9en6i,14038,phone17,1042,in,9722.0,-0.4484720469695537,sporting goods,14038,136.218.236.188,350,vasstdc27m7nks3,1861
1ac788675f70655e71a013892d701e901kj13,14,phone22,3,in,8.0,0.044959353360972454,jewelry,14,193.71.201.32,3,vasstdc27m7nks3,4
1ae57d217b27820cabf6e24b721bfb38s6ja0,1,phone367,1,pl,1.0,0.13205791496818806,jewelry,1,77.38.191.214,1,vasstdc27m7nks3,1
1af4685cda2979a608c4b6ad83473774qgicn,6002,phone3,408,in,4066.0,1.2391630092539605,mobile,6002,84.10.221.174,49,vasstdc27m7nks3,1053
1afac423a94778ddf9b6c1dc0df7105cgp1tp,2,phone2,1,za,2.0,-0.4954090487004177,jewelry,2,152.52.210.88,1,pg23tmoaw21s7ir,1
1b0534afb7c02bb023bd4767ae73f17dqzqdu,1587,phone4,256,in,1415.0,1.329772981428077,mobile,1587,213.225.77.188,118,vasstdc27m7nks3,619
1b268ea4fe034638a92d683b94bcb330vee4w,4,phone3,2,in,3.0,1.2815422188372085,office equipment,4,48.26.17.32,1,b7h2guowhmphodb,1
1b26a52e1e5980c8487bb35cf5027fdfwfnzp,2,phone2,1,za,2.0,-1.0856267511890945,sporting goods,2,145.141.114.164,1,i10qc9b0eew6d1c,2
1b7c070ffb2c23c1d02ae5bc5d817d06qz4xb,8,phone373,2,in,6.0,1.265328086355734,mobile,8,31.199.172.174,2,b4i6pjudryp0h0p,7
1ba9422d7a55aa5abc3ff37d1cafa9f2yds7i,1502,phone4,156,in,1022.0,1.3161295664540902,office equipment,1502,213.225.77.188,45,vasstdc27m7nks3,558
1bb03cdb913f203f704caf8bf6840b6fbpigb,536,phone82,53,vn,536.0,-0.03075114625325985,sporting goods,536,48.186.219.240,46,vasstdc27m7nks3,457
1bb7a8c04e70386f5496322158e9fc3ef6d84,125,phone46,59,th,94.0,1.3451822886836402,mobile,125,172.140.250.111,4,obculrs7glbz6fq,10
1bbfbd968c065ff5dabeffe311bc3ddeezbof,11303,phone4,1053,in,7836.0,-0.5001806258279993,jewelry,11303,216.197.201.221,305,vasstdc27m7nks3,3114
1c5f4fc669099bfbfac515cd26997bd12ruaj,4,phone4,3,id,4.0,1.384777973955928,sporting goods,4,150.248.104.106,1,vasstdc27m7nks3,3
1c61726e316d5a16aaa80b429080c534u43s0,3,phone226,1,id,2.0,-0.25902144500602875,mobile,3,201.204.233.214,1,7g2ogdipts0z6xr,1
1c66f261724506bee45dd18a4d221bfeh1687,4,phone101,1,id,3.0,-0.5624436505970767,sporting goods,4,123.139.193.23,1,0t42f21xvqhm6q8,1
1c950af57581698616bd9923cc94fef25n5wh,3,phone218,1,my,1.0,-0.7371172125273334,jewelry,3,31.249.0.37,1,vasstdc27m7nks3,2
1cbd9081de4481ada66f1853737f7684ddjd1,1103,phone46,899,mx,440.0,1.3036980850658322,computers,1103,118.24.145.5,10,vasstdc27m7nks3,1100
1ccc69e376c95da9bd569a5d1a176874ivojs,19,phone4,8,id,16.0,1.2946421915265773,sporting goods,19,46.186.121.224,2,vasstdc27m7nks3,12
1cd8d86911413c73e92ad1170cae68c3pocsn,17006,phone46,1034,th,4039.0,-0.5108381001050943,jewelry,17006,119.88.125.198,535,vasstdc27m7nks3,1297
1cf0d30e0bf9f4a536b1fe16ecc26cd22j50c,1,phone65,1,cn,1.0,0.19853804848017187,mobile,1,135.24.64.238,1,vasstdc27m7nks3,1
1d4eaaacb6127c43c1c007331cac135bpib3m,29,phone26,3,in,15.0,1.379429630700394,mobile,29,156.247.227.130,2,vasstdc27m7nks3,10
1d69e006699adba0c79ab06f2f622445nuu63,10,phone28,5,th,10.0,-0.04297205873909078,mobile,10,119.88.125.198,8,63b3mbmazkdtgu7,2
1dab9ffc5c6bf06e86e0dd1b3cb9ebecn5pu6,2,phone65,1,cn,1.0,0.23645617626225882,jewelry,2,121.17.182.102,1,vasstdc27m7nks3,1
1dce9aaf9d6b9cba38f9c7489764fe30nlrq2,7,phone75,2,in,6.0,1.300084957611576,sporting goods,7,88.50.36.113,2,1207ix6mj4amvg0,2
1dead8a9cc54fdcf7a7c16dc6e06a3bbusgcu,77,phone212,25,au,10.0,1.2937390213541586,office equipment,77,141.98.192.109,5,vasstdc27m7nks3,76
1dec9ee102b29905e2f59a52fb7429826e8b4,1,phone20,1,in,1.0,1.4163699053418433,mobile,1,86.209.245.196,1,kbsrsjpwyj54d2c,1
1def3e23e479c9739abce6b3518013d39oejk,428,phone4,81,in,134.0,1.3199625720829753,office equipment,428,133.234.167.53,14,vasstdc27m7nks3,153
1df1dab2eb718c3da3f9a0aa90b93651sxqzo,2,phone110,1,my,1.0,1.3283819056395916,sporting goods,2,113.125.127.189,1,vasstdc27m7nks3,2
1df5be644b8963750305092eb8ec878ayba4x,1810,phone3,123,in,870.0,-0.5510797213728624,mobile,1810,216.197.201.221,33,vasstdc27m7nks3,261
1dfa6e724441ca3c913b3d40967c17b2p9xr7,80,phone4,15,id,59.0,-0.5142019222706665,jewelry,80,146.104.142.3,3,vasstdc27m7nks3,28
1dfb637157cc0e590e50d724cd4cad6d4cacw,39,phone93,5,za,38.0,-0.6642224603645146,home goods,39,117.223.253.225,3,vasstdc27m7nks3,10
1e050a096927d5b34f4a85d3af28d30eybsaz,84,phone63,66,th,40.0,-0.14984203674386876,sporting goods,84,182.197.231.229,2,pjfd1qwg0ur0r18,18
1e0b1a6ea8d307cb61e221723534c4dclf9w1,304,phone4,112,id,183.0,-0.385595725448667,home goods,304,186.122.234.182,7,vasstdc27m7nks3,161
1e13eba969b6b953688c9e945544ac4741ilj,8,phone106,2,in,4.0,-0.5237053351570049,mobile,8,168.158.191.187,2,3z37oycnnc32i6u,8
1e1c9332e90c1cb0f01da223bc043c528cvwo,2,phone25,1,in,2.0,1.3489966146305439,mobile,2,29.148.247.171,1,bl9fbbcff0zckmx,2
1e342381f2c64318a51a9b71d91897f8dv9ul,455,phone49,36,my,425.0,1.3239091809826669,books and music,455,66.28.37.191,41,vasstdc27m7nks3,105
1ea558fc18eb1b3ed7759a3aed7662d3p77wq,1,phone161,1,my,1.0,1.3394702720358234,office equipment,1,96.171.243.35,1,uptospotxswqmd8,1
1ef47d501d4b36498b51e184b1027981xu89r,3,phone161,1,ae,1.0,-0.22407216374413022,home goods,3,178.129.143.38,1,6z7rif7awqbdjhr,3
1f2d607e5cc04e790e3961a6432d7c15hn4qb,3,phone11,1,ae,2.0,-0.2638156565199508,jewelry,3,106.120.17.211,1,1zgs2cflnay8oc4,1
1fcca45fdd3d1d3638821f41e032f170en3h7,18,phone65,5,cn,4.0,-1.0445219390945397,mobile,18,109.75.150.128,2,vasstdc27m7nks3,9
200b548999702c10f8f9fdbae9ce60622owzv,776,phone4,93,id,667.0,-0.6851496680122001,sporting goods,776,166.171.74.77,19,vasstdc27m7nks3,365
2012c722a90bc47f1abbc8319d0cea51p7l5b,2,phone163,1,ru,2.0,-0.38643986519225376,home goods,2,21.227.111.170,1,mt0xdigxr06fzzn,1
205a011640002932a7bedbb93d81b68b8m93b,10,phone142,2,my,3.0,-0.47839750807472753,mobile,10,192.42.227.110,2,5oyc3z8pr1xwe52,2
205c519be884c5b1c885f61c4ba8738a737qg,285,phone212,53,za,202.0,0.03831830893867128,sporting goods,285,117.22.153.104,19,vasstdc27m7nks3,283
20662832566daffac929f803f0c236eaperht,1,phone35,1,in,1.0,-1.142409320266613,mobile,1,12.8.109.162,1,kt5on4bka9ch2tv,1
20a2d48ac3400228e7a0296aaa596a0fvckdc,5,phone1132,1,ru,3.0,-0.8843093187183584,mobile,5,110.151.97.70,1,xinzs6ghxsx2zrh,2
20cb327bff59dc8f4fe1ac68a30f02eb6jrq6,13,phone17,2,in,9.0,-0.1924312714872589,books and music,13,110.20.130.20,1,ln8quyuhs38y7bz,8
20d08c7edbcb4b4ac0214b664ca5bb9cprntj,98,phone4,36,in,31.0,-0.27804739828192343,mobile,98,127.197.177.224,20,vasstdc27m7nks3,70
20d31f20169e8612fe13818891f88a83r66gm,1,phone94,1,id,1.0,1.353555521276902,mobile,1,150.248.104.106,1,whzxuid7c5vwvhe,1
20ebb9de648c6df989f04d07cf273c7b3yu8c,2523,phone224,2523,us,2523.0,1.2852608560699408,mobile,2523,91.117.186.2,2523,vasstdc27m7nks3,2523
20f206d2656116bed8dd46d5b70dac81lbgfk,4,phone26,1,za,4.0,-0.4735096752624576,mobile,4,147.172.29.40,1,vasstdc27m7nks3,2
20fcf71ad6fbd43f6f5fe493a6bc3ecfextqf,7,phone2,1,ng,7.0,-0.5357777801242668,mobile,7,123.56.36.205,1,iaukut54yhn4pzq,4
2106dd7866abbfb4e7c68067d7eb9bebflq5d,9748,phone28,2844,za,6054.0,-0.8067960107327813,jewelry,9748,37.95.134.218,250,ca38bm8zdtzwrqx,2764
210ae8381324c41f7b49e95f1b7aed80z55df,4,phone36,2,in,4.0,0.13173224301854497,mobile,4,210.184.173.82,2,vasstdc27m7nks3,2
21114d057c297080f0f882420d2436b5mmukc,1,phone76,1,za,1.0,-1.0832266415402234,jewelry,1,13.231.166.152,1,e31rr6v80nzt2xz,1
2137e2626c568af8e56bfb72fdd5b9e19qiyt,2,phone28,2,za,2.0,0.034361336561045695,books and music,2,102.97.151.229,2,vasstdc27m7nks3,2
213a7fb31eef8b38a23ad6b0bf2c7fd0dx3vk,22,phone13,2,in,14.0,1.2942312955219089,mobile,22,113.233.82.93,1,mev6yfcf687cz58,19
21580623ea81c5b0b82aaf74890218e5mio2z,1,phone469,1,za,1.0,0.17089923886886169,sporting goods,1,174.77.249.121,1,vasstdc27m7nks3,1
219c6102f604c8ff0ead5d23375bb127del0d,498,phone4,78,in,364.0,1.3170881426036662,mobile,498,213.225.77.188,7,vasstdc27m7nks3,191
21c5f4fff051adecaf1b080fbf910ca3dvi6a,335,phone119,56,us,145.0,-0.050038172001120845,sporting goods,335,186.244.235.23,3,vasstdc27m7nks3,334
21f5b103136104e4947e293983dbaa5b4tder,12798,phone6,2824,uk,8629.0,1.3296491332114382,sporting goods,12798,231.102.86.142,995,y1wgcch2ri2uhut,428
21fd0c468438a483ad1c60cfd1b84b850iyjv,265,phone28,24,za,217.0,-0.5060323446138609,mobile,265,77.63.173.12,35,vasstdc27m7nks3,71
222a0e05442fec0af2d20ebdcafe4b28c2pi4,4,phone367,2,my,2.0,1.2935282482706687,books and music,4,80.206.12.216,2,7t6ztjaeov2weei,2
222d3e39d4a292d79aeef4c04e52aaf24mgkb,20,phone150,8,id,20.0,-0.5951879750555363,mobile,20,113.236.115.37,3,k7pg0kbi9et7ykb,17
2234754e09ba15519d0104c405326fc4igk0s,43,phone224,38,id,43.0,-1.1166499457037118,office equipment,43,134.28.14.1,12,4oviqv8wyk3czq9,4
22401c4dc0cb1e5d52da01ebb8b2839cdoauo,86,phone23,32,id,69.0,-0.4211933229723497,sporting goods,86,216.27.35.212,5,vasstdc27m7nks3,41
225716d7bdf8f90cb4a4b779c663cea5j9sqp,2,phone317,1,id,2.0,-1.0780909876440452,mobile,2,200.83.242.141,1,l9nm506kds5nip1,1
226017dcd6506ce20886540ff734210d8hib1,40,phone5,8,in,14.0,-0.5222485727350507,sporting goods,40,216.197.201.221,8,vasstdc27m7nks3,18
2271fe5b01f9b8f9d8409014ae4511524grmq,14292,phone46,1544,my,4911.0,1.3251418805268351,mobile,14292,134.8.14.5,285,vasstdc27m7nks3,983
227bc0936837200d0aaeb444ab8d5f1axs8zr,16,phone28,7,za,5.0,-0.8261019411192798,office equipment,16,119.88.125.198,2,vasstdc27m7nks3,16
22e65b6bf73fab510ee814cbaeb9ebc1252mu,929,phone4,99,in,859.0,1.3870125936262725,jewelry,929,213.225.77.188,46,vasstdc27m7nks3,242
22fb740f267ac617118261b2fd3365batisfg,63,phone60,10,es,50.0,1.2742671740390024,sporting goods,63,144.220.17.165,3,vasstdc27m7nks3,22
2307bb06855a6fe75ab56ee6b4a3860835di5,1,phone8,1,in,1.0,0.14420565391700807,sporting goods,1,236.19.85.167,1,hpp4c2o7y2y2hvn,1
233e09e861813cd087e8937f32a29bccs7b3l,7,phone154,1,in,7.0,1.2692594477942118,mobile,7,166.190.156.155,1,6pwxk9jku2114vl,1
235f78b13fc87c995c1f309403ee56bb54tu5,41,phone106,9,id,25.0,-0.5005674393720781,mobile,41,205.7.224.48,6,ems6iyqfpebsa4x,20
2366cd7cf3df530ef4fe40b36ffb936fyn3rh,13,phone452,3,in,8.0,1.322190191174243,mobile,13,22.136.132.3,3,vasstdc27m7nks3,7
238808859d7752579a415e89a395500fh2o65,10,phone144,3,in,6.0,0.21382034865376448,mobile,10,120.51.198.210,2,iqp1p8glxlnlvws,8
23af639c0bd57bfe9bcf3b16973d58b7666fe,67,phone28,40,za,51.0,-0.06898429225637036,sporting goods,67,6.192.198.142,4,vasstdc27m7nks3,67
23bdbb8575f191b71853bf78d09e11a1lhnfn,82,phone4,29,id,77.0,1.3307195563161165,mobile,82,19.167.184.90,7,vasstdc27m7nks3,36
23f9a0e1492c4abf375823266ddbe36bzukj3,3,phone314,3,my,3.0,1.278489930874614,mobile,3,142.130.190.143,2,vasstdc27m7nks3,3
24029e6b641077ab7b9a1fde11a42666pkz6z,298,phone28,121,za,165.0,-0.16365378781720316,mobile,298,37.95.134.218,18,vasstdc27m7nks3,298
24108e769a15b155bd2d63c58368ae5946zhs,6,phone199,2,eu,2.0,1.325056263511732,sporting goods,6,122.165.176.26,1,vasstdc27m7nks3,6
24284d3fc3334e0adeb6bb95637ca62d6dm96,74,phone65,6,in,40.0,1.3176194209241956,mobile,74,190.145.51.23,4,vasstdc27m7nks3,32
245b584befa6a5b8c759491f5f3db580p2m5v,4,phone4,2,id,4.0,-1.083104483268567,books and music,4,200.83.242.141,2,vasstdc27m7nks3,3
246c55639cf85c682d58cbd2ed6a6563vk2yn,1041,phone45,57,in,824.0,1.3135708745567836,mobile,1041,213.225.77.188,26,vasstdc27m7nks3,311
24a32bf10c4a5d4d91c27da4710c869a0nqim,50,phone164,25,my,27.0,1.3988719545095558,mobile,50,97.72.163.73,19,vasstdc27m7nks3,7
24a9abf72cedcb421e831c1be26607e37zojy,14,phone75,2,in,12.0,1.2482829843898968,home goods,14,34.17.80.162,2,868w3vgm74dxwzc,5
24d4554556deeebf61510cf3e001edecu8hgj,3,phone55,3,de,1.0,1.2576412520792217,books and music,3,241.1.192.18,1,r1tbs1k94khrjy9,2
24db47d284a08aaf119eb3e0c45eb646i46j5,172,phone317,12,id,42.0,-0.5370783854905689,office equipment,172,174.152.58.8,12,vasstdc27m7nks3,39
25022fb30734c2e5044e031b0e9a4a9ct3354,76,phone218,19,za,72.0,1.334566892765335,jewelry,76,157.67.206.212,22,z03l3vrl8e9895u,35
2515c5fd81638d5d0bca39a2b2be3995tante,211,phone4,59,in,201.0,1.3288153724645504,sporting goods,211,206.206.160.158,5,vasstdc27m7nks3,112
25331706aa2157419da068e93f3989feyo7a0,223,phone4,28,in,219.0,1.310075855973389,home goods,223,133.104.109.180,4,vasstdc27m7nks3,51
2540f8192e425f9fb921db30ac1bfcbas4p6g,308,phone4,20,sa,89.0,-0.5912583701136006,mobile,308,213.182.199.133,10,vasstdc27m7nks3,56
25558d24bca82beef0f9db4ba1fe2045ynnvq,8,phone293,5,id,8.0,1.2657969438205223,mobile,8,166.67.25.123,4,2pl5ih3874vk7ec,1
25a4ee3a528004bcf4f4bf62b9208a7dx96pt,2988,phone4,297,ng,762.0,1.3157590353678281,home goods,2988,153.215.220.246,79,vasstdc27m7nks3,852
25aca203223b4d9563f5b1a01aa3a21ftlgve,4,phone1823,4,my,4.0,0.15477009149647178,jewelry,4,204.112.55.114,4,vasstdc27m7nks3,3
25b58d1533e04571bbc674dab28973f8hha3w,34,phone3,9,in,33.0,1.339386074712137,sporting goods,34,175.19.150.99,2,vasstdc27m7nks3,6
25d75fd439571c1d9b946f5ec833786063vom,5,phone7116,2,id,3.0,-0.6551622293692825,mobile,5,53.25.28.51,2,vasstdc27m7nks3,2
25f1a9c0c83eefedfc2c1589e763c2a3is1qy,3,phone150,1,id,2.0,1.4093067541264714,mobile,3,106.102.220.22,1,33tf0bs0sxms39v,1
25f59f9da43b6806aaa125fa61974591sacso,5,phone26,3,id,5.0,-0.6492531734318849,home goods,5,125.202.153.127,1,gacqsg941qxs15o,3
260568e07963ce8351f3313bd7b9b0e2vonva,1,phone65,1,in,1.0,0.03301359038357605,mobile,1,156.195.29.108,1,3u64qhn78l5r9tx,1
26190fcf0babdbe0b0d903f325c52873tpj7e,1,phone1593,1,in,1.0,-1.0668023617861069,mobile,1,200.210.7.34,1,vasstdc27m7nks3,1
2635d404f4943f3dbee24aa16a2953c723iwd,5,phone2210,2,us,5.0,-0.3666778609893785,books and music,5,211.35.115.140,2,vasstdc27m7nks3,5
26508777dcd84df59b467a60d9f18ca1pvvbs,159,phone4,30,id,76.0,1.3286858088189768,jewelry,159,199.250.119.27,8,vasstdc27m7nks3,58
272a9183c10d9e80eda8ccaf6682db71203nk,1,phone2599,1,th,1.0,1.4100587284052688,home goods,1,119.66.153.113,1,v1nxkjvuh1qongz,1
2736ee274114e9440463bde9fbffacaa5xky5,1,phone8,1,in,1.0,-1.1395826579642396,mobile,1,61.91.85.111,1,vasstdc27m7nks3,1
27809fd62bebc89be450f9dcbdd25ed8il6z2,358,phone4,64,id,157.0,-0.5354708365497586,jewelry,358,187.195.1.131,9,vasstdc27m7nks3,114
2794512e8edad5f99d28c33c7560fccb9zl8i,1,phone110,1,my,1.0,-1.0410049379254789,computers,1,163.221.155.86,1,1bc30gazerrc8yu,1
2797fe80977297483e724b8390161c937dh4g,132,phone28,40,my,94.0,-0.451487256039306,sporting goods,132,233.123.111.236,17,vasstdc27m7nks3,132
27cc072f1432f7aec4b7e17cf2e473f2x3bjg,416,phone63,345,fr,344.0,1.3158818207585083,home goods,416,219.20.240.60,83,auea281kbf6to1n,344
27ccc09ae923d1ca8ff7ab3242f279f7xuclq,4,phone142,1,in,3.0,1.364413338967843,mobile,4,198.147.236.84,1,4q63zkay3nfmc0d,1
2819b8b2295f272f33f8e76fd344ce6bywj1p,2,phone119,1,de,2.0,1.3079153886503567,sporting goods,2,6.130.86.227,1,vasstdc27m7nks3,2
282fe85277f7c07b0ffbc5fed621a02ezp1zr,1700,phone4,114,in,701.0,1.3263982408423696,mobile,1700,213.225.77.188,54,vasstdc27m7nks3,328
283987b9f1ffd4514757483ee1f01351xd678,276,phone65,25,id,125.0,1.3173223265409835,jewelry,276,68.171.95.214,15,vasstdc27m7nks3,68
284cd72e028fe176f935114521ee998c5jsko,2,phone255,1,br,1.0,-1.1635997752100378,mobile,2,115.92.38.21,1,zawnnwvnsht9dqn,2
28763f241cf0483ca1dd3aa1bbcbfc37xntso,1,phone111,1,my,1.0,1.3727233556568221,books and music,1,67.167.240.251,1,vasstdc27m7nks3,1
28a0d5539562290a1a2f63d5b7230db090ys3,122,phone4,24,in,79.0,1.3075403699788186,mobile,122,213.225.77.188,10,p21r1kxe23482py,51
28aa6c505e308e49e586e25e1897ed2axjiy0,14,phone4,4,in,9.0,-0.3651603663095901,mobile,14,237.56.117.138,2,vasstdc27m7nks3,6
28b4c35bd90c81ca959da328806469d493mvj,1,phone6,1,us,1.0,1.3519664624480674,jewelry,1,28.26.191.144,1,c8jhw75l1c9rtcf,1
28c0d4c81a22958352aa742f7d74e477qwo51,20,phone45,3,in,17.0,1.2998495883749217,mobile,20,102.119.15.228,1,vasstdc27m7nks3,8
28c9a5ea8aae9fb4f6a755f94cd922361v9ow,3989,phone46,344,th,1719.0,-0.5069326531069261,computers,3989,158.207.114.83,192,z3qzkki3dy6ndjb,1141
29013ddeb60a18f7d3bf9f3aaaebae6c8651o,89,phone110,25,za,36.0,-0.2801638564295272,mobile,89,233.123.111.236,7,vasstdc27m7nks3,89
2906a20e0b4f7ce840d051c4be898b66do6wh,1549,phone4,899,lk,1549.0,-0.22851790720331913,sporting goods,1549,200.25.16.86,221,vasstdc27m7nks3,1203
2918b09c1ed9e9e8602f85175b266aeej5v6w,86,phone6,23,sa,81.0,1.3170459510193033,mobile,86,39.78.37.131,5,kwk3zrvu0v672et,62
292dedb5371b8e0ebbeea57f14b35713e2ie2,3,phone248,1,id,2.0,0.18312040628699433,mobile,3,127.45.91.102,1,9k75sev5r6h6t9x,1
29544507566320f1125d8e9f9a0ab3f2jswhk,971,phone125,89,id,260.0,1.4077168909599174,jewelry,971,113.125.127.189,34,kwg86m2syrcuciy,78
295fbc4ef00fe0cea7947811e78bb8aez9ti2,1,phone640,1,za,1.0,0.07349704187047792,sporting goods,1,182.64.51.177,1,vasstdc27m7nks3,1
2993e59bbbd7d14bf4bc21e4d2a4f8eeb18d2,35,phone4,6,id,11.0,1.3355228433516062,mobile,35,0.172.88.173,2,vasstdc27m7nks3,19
29b8af2fea3881ef61911612372dac41vczqv,1,phone72,1,,,-1.1903944911900923,jewelry,1,149.210.107.205,1,vasstdc27m7nks3,1
29bd1e11a41eb2ff50af75d10f28041ejh9xx,23,phone65,8,id,9.0,-0.2648805434635051,mobile,23,144.0.64.147,3,uvaydvo6os3tflc,13
29cc13d48af9832e0eb481c8a095fec7mom74,4,phone79,3,in,4.0,-0.7978634170011862,mobile,4,131.87.7.180,2,vasstdc27m7nks3,4
29db827ba14938954c90cefe40d26fe1130kd,2,phone169,1,pk,1.0,1.3403914655598097,mobile,2,172.253.120.78,1,09ijlpfrm1ynra5,1
29e08b4d18198fe9265772fba3a4f6c4mj1rw,1262,phone28,21,br,190.0,1.3212814810922346,jewelry,1262,165.100.203.31,4,hd7zdy3cxg02pbf,211
2a4654987b59646a120ac74301339afc4eylt,1,phone219,1,uk,1.0,1.2919296771173825,mobile,1,231.102.86.142,1,vzpz0voqrbrz289,1
2a5726bd00709641cc54a8ab5422cde3uchoe,1,phone1179,1,us,1.0,0.06780967315724039,office equipment,1,149.152.196.66,1,9ppzlhmpnhifn8d,1
2a73f10b3b8f2b825e220ba0a1d2c49f9nikz,10,phone46,9,fr,6.0,1.2561388054675564,mobile,10,109.243.198.10,1,vasstdc27m7nks3,10
2a7d1f9483d34546c4d099e36e3a79790qvjm,3351,phone4,204,in,1583.0,1.3101319363889385,office equipment,3351,134.8.14.5,49,vasstdc27m7nks3,899
2b044b4b7949b96e38084e59b5d1d328jib5o,3645,phone3,490,in,2563.0,-0.5597935260067793,mobile,3645,216.197.201.221,26,vasstdc27m7nks3,734
2b13a870a46975494b749feea0c5c7ed170ll,3184,phone3,245,in,2193.0,-0.5015472700810989,jewelry,3184,5.146.235.202,44,vasstdc27m7nks3,591
2b19566f190ff3b8a85884e03c64fb56ir8a8,1,phone1282,1,us,1.0,1.1969075638217144,jewelry,1,67.197.1.154,1,vasstdc27m7nks3,1
